x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,s_m
137.04,172.605,0.0,0.0011813,0,0.0,1419.12
134.903,170.498,0.0,0.00127963,0,0.0,1422.12
132.779,168.379,0.0,0.000979463,0,0.0,1425.12
130.66,166.255,0.0,0.000972282,0,0.0,1428.12
128.543,164.128,0.0,0.00136374,0,0.0,1431.12
126.441,161.986,0.0,0.00117391,0,0.0,1434.12
124.342,159.842,0.0,0.00115914,0,0.0,1437.12
122.253,157.688,0.0,0.00114288,0,0.0,1440.12
120.171,155.527,0.0,0.00108827,0,0.0,1443.12
118.094,153.361,0.0,0.00109943,0,0.0,1446.13
116.028,151.185,0.0,0.000778835,0,0.0,1449.13
113.964,149.007,0.0,0.000936823,0,0.0,1452.13
111.905,146.824,0.0,0.00115462,0,0.0,1455.13
109.858,144.63,0.0,0.000990414,0,0.0,1458.13
107.813,142.435,0.0,0.00107447,0,0.0,1461.13
105.779,140.229,0.0,0.001271,0,0.0,1464.13
103.749,138.019,0.0,0.00122621,0,0.0,1467.13
101.733,135.796,0.0,0.00097728,0,0.0,1470.13
99.7179,133.573,0.0,0.0012552,0,0.0,1473.13
97.7129,131.34,0.0,0.00161275,0,0.0,1476.13
95.7203,129.097,0.0,0.00135917,0,0.0,1479.13
93.7365,126.846,0.0,0.0010761,0,0.0,1482.13
91.7593,124.588,0.0,0.00104672,0,0.0,1485.13
89.7891,122.325,0.0,0.000742845,0,0.0,1488.13
87.8267,120.055,0.0,0.000387055,0,0.0,1491.13
85.8619,117.787,0.0,0.000537032,0,0.0,1494.14
83.9046,115.513,0.0,0.000568539,0,0.0,1497.14
81.9493,113.237,0.0,0.000744552,0,0.0,1500.14
79.998,110.957,0.0,0.00136876,0,0.0,1503.14
78.0571,108.668,0.0,0.0017294,0,0.0,1506.14
76.1291,106.369,0.0,0.00174926,0,0.0,1509.14
74.2126,104.06,0.0,0.0018472,0,0.0,1512.14
72.3084,101.741,0.0,0.00181512,0,0.0,1515.14
70.4194,99.4098,0.0,0.00138583,0,0.0,1518.14
68.5385,97.0718,0.0,0.00106503,0,0.0,1521.14
66.665,94.7279,0.0,0.00103962,0,0.0,1524.14
64.7984,92.3784,0.0,0.00119127,0,0.0,1527.14
62.9398,90.0226,0.0,0.00153261,0,0.0,1530.14
61.092,87.6584,0.0,0.00201364,0,0.0,1533.14
59.2581,85.2833,0.0,0.00249712,0,0.0,1536.15
57.4429,82.894,0.0,0.00286465,0,0.0,1539.15
55.6479,80.4894,0.0,0.00306826,0,0.0,1542.15
53.8763,78.0675,0.0,0.00299733,0,0.0,1545.15
52.1265,75.6299,0.0,0.0026791,0,0.0,1548.15
50.3971,73.1777,0.0,0.00218779,0,0.0,1551.15
48.6837,70.7143,0.0,0.0015482,0,0.0,1554.15
46.9823,68.2426,0.0,0.000865744,0,0.0,1557.15
45.2867,65.7669,0.0,0.000346317,0,0.0,1560.15
43.5932,63.2898,0.0,9.85932e-05,0,0.0,1563.15
41.9,60.8125,0.0,0.00010951,0,0.0,1566.15
40.2071,58.335,0.0,0.000383609,0,0.0,1569.15
38.5166,55.8558,0.0,0.000861612,0,0.0,1572.15
36.8323,53.3724,0.0,0.00145144,0,0.0,1575.15
35.1588,50.8817,0.0,0.00202813,0,0.0,1578.15
33.501,48.3806,0.0,0.00243821,0,0.0,1581.16
31.8618,45.8672,0.0,0.00270097,0,0.0,1584.16
30.243,43.3406,0.0,0.00286595,0,0.0,1587.16
28.6466,40.7999,0.0,0.00288985,0,0.0,1590.16
27.0722,38.2454,0.0,0.00278107,0,0.0,1593.16
25.5197,35.6776,0.0,0.00263985,0,0.0,1596.16
23.9869,33.0979,0.0,0.00254501,0,0.0,1599.16
22.4744,30.5063,0.0,0.00241577,0,0.0,1602.16
20.9806,27.904,0.0,0.00230394,0,0.0,1605.16
19.5043,25.2915,0.0,0.00228074,0,0.0,1608.16
18.0463,22.6689,0.0,0.00225082,0,0.0,1611.16
16.6059,20.0365,0.0,0.00221491,0,0.0,1614.16
15.183,17.3947,0.0,0.00220782,0,0.0,1617.16
13.7776,14.7435,0.0,0.00216608,0,0.0,1620.16
12.3899,12.083,0.0,0.00203923,0,0.0,1623.16
11.0184,9.41408,0.0,0.00192757,0,0.0,1626.17
9.66199,6.73748,0.0,0.00190139,0,0.0,1629.17
8.32096,4.05314,0.0,0.0019003,0,0.0,1632.17
6.99523,1.36121,0.0,0.00190093,0,0.0,1635.17
5.68485,-1.33822,0.0,0.00189161,0,0.0,1638.17
4.38998,-4.04514,0.0,0.0018237,0,0.0,1641.17
3.1101,-6.75916,0.0,0.00168547,0,0.0,1644.17
1.84406,-9.47968,0.0,0.00152374,0,0.0,1647.17
0.590321,-12.2059,0.0,0.00140296,0,0.0,1650.17
-0.652069,-14.9373,0.0,0.0013922,0,0.0,1653.17
-1.88352,-17.6736,0.0,0.00153643,0,0.0,1656.17
-3.10251,-20.4155,0.0,0.00178717,0,0.0,1659.17
-4.30683,-23.1639,0.0,0.00206057,0,0.0,1662.17
-5.49405,-25.9197,0.0,0.00228765,0,0.0,1665.17
-6.66205,-28.6838,0.0,0.00239711,0,0.0,1668.17
-7.80979,-31.4563,0.0,0.00235473,0,0.0,1671.18
-8.93763,-34.2369,0.0,0.00215564,0,0.0,1674.18
-10.0471,-37.025,0.0,0.0018419,0,0.0,1677.18
-11.1412,-39.819,0.0,0.00146127,0,0.0,1680.18
-12.2227,-42.6181,0.0,0.00108129,0,0.0,1683.18
-13.2957,-45.4203,0.0,0.000767784,0,0.0,1686.18
-14.3619,-48.2252,0.0,0.000555969,0,0.0,1689.18
-15.4244,-51.0315,0.0,0.000525044,0,0.0,1692.18
-16.4825,-53.8394,0.0,0.000648118,0,0.0,1695.18
-17.5354,-56.6493,0.0,0.000877223,0,0.0,1698.18
-18.5811,-59.4618,0.0,0.00119857,0,0.0,1701.18
-19.6168,-62.2781,0.0,0.00154036,0,0.0,1704.18
-20.6393,-65.0992,0.0,0.00182052,0,0.0,1707.18
-21.6461,-67.9259,0.0,0.0020193,0,0.0,1710.18
-22.6358,-70.7587,0.0,0.00219911,0,0.0,1713.18
-23.6067,-73.5979,0.0,0.00236053,0,0.0,1716.19
-24.5574,-76.444,0.0,0.00244944,0,0.0,1719.19
-25.4869,-79.2971,0.0,0.0025216,0,0.0,1722.19
-26.3952,-82.157,0.0,0.00257207,0,0.0,1725.19
-27.2805,-85.0241,0.0,0.00251828,0,0.0,1728.19
-28.1446,-87.8977,0.0,0.00238536,0,0.0,1731.19
-28.9874,-90.7775,0.0,0.00222392,0,0.0,1734.19
-29.8117,-93.6628,0.0,0.00211537,0,0.0,1737.19
-30.6174,-96.5533,0.0,0.00205379,0,0.0,1740.19
-31.4054,-99.4486,0.0,0.00203041,0,0.0,1743.19
-32.1761,-102.349,0.0,0.00213534,0,0.0,1746.19
-32.9286,-105.253,0.0,0.00241411,0,0.0,1749.19
-33.6604,-108.163,0.0,0.00278541,0,0.0,1752.19
-34.3674,-111.08,0.0,0.00330339,0,0.0,1755.19
-35.0472,-114.002,0.0,0.00402521,0,0.0,1758.19
-35.6905,-116.933,0.0,0.00472845,0,0.0,1761.2
-36.2926,-119.873,0.0,0.0054183,0,0.0,1764.2
-36.8469,-122.822,0.0,0.00601628,0,0.0,1767.2
-37.3465,-125.781,0.0,0.00620902,0,0.0,1770.2
-37.79,-128.748,0.0,0.00599296,0,0.0,1773.2
-38.1795,-131.723,0.0,0.0053774,0,0.0,1776.2
-38.5194,-134.705,0.0,0.00430792,0,0.0,1779.2
-38.8204,-137.69,0.0,0.00299579,0,0.0,1782.2
-39.0946,-140.678,0.0,0.00165195,0,0.0,1785.2
-39.3539,-143.668,0.0,0.000447308,0,0.0,1788.2
-39.6106,-146.658,0.0,-0.000288561,0,0.0,1791.2
-39.8714,-149.647,0.0,-0.000365597,0,0.0,1794.2
-40.1369,-152.636,0.0,8.63045e-05,0,0.0,1797.2
-40.402,-155.625,0.0,0.000943982,0,0.0,1800.2
-40.6601,-158.614,0.0,0.00211417,0,0.0,1803.2
-40.8987,-161.605,0.0,0.00337855,0,0.0,1806.21
-41.1074,-164.599,0.0,0.00469237,0,0.0,1809.21
-41.274,-167.595,0.0,0.00609906,0,0.0,1812.21
-41.386,-170.593,0.0,0.007559,0,0.0,1815.21
-41.4299,-173.594,0.0,0.00913545,0,0.0,1818.21
-41.3925,-176.594,0.0,0.0109673,0,0.0,1821.21
-41.2569,-179.591,0.0,0.01301,0,0.0,1824.21
-41.0043,-182.581,0.0,0.0151455,0,0.0,1827.21
-40.6168,-185.556,0.0,0.0173623,0,0.0,1830.21
-40.0746,-188.507,0.0,0.0196718,0,0.0,1833.21
-39.36,-191.421,0.0,0.0218879,0,0.0,1836.21
-38.4539,-194.281,0.0,0.0241005,0,0.0,1839.21
-37.3466,-197.069,0.0,0.0261748,0,0.0,1842.21
-36.0189,-199.759,0.0,0.027704,0,0.0,1845.21
-34.4755,-202.331,0.0,0.0291985,0,0.0,1848.21
-32.7121,-204.758,0.0,0.0305497,0,0.0,1851.21
-30.7325,-207.011,0.0,0.031174,0,0.0,1854.21
-28.5505,-209.069,0.0,0.0315609,0,0.0,1857.21
-26.1852,-210.913,0.0,0.0316843,0,0.0,1860.21
-23.6524,-212.52,0.0,0.0313984,0,0.0,1863.21
-20.9822,-213.886,0.0,0.0311642,0,0.0,1866.21
-18.1943,-214.992,0.0,0.0307658,0,0.0,1869.21
-15.317,-215.84,0.0,0.0312117,0,0.0,1872.2
-12.3742,-216.422,0.0,0.0325299,0,0.0,1875.2
-9.38801,-216.705,0.0,0.0339205,0,0.0,1878.2
-6.389,-216.695,0.0,0.0364903,0,0.0,1881.2
-3.40978,-216.354,0.0,0.0391919,0,0.0,1884.2
-0.491833,-215.664,0.0,0.0405115,0,0.0,1887.2
2.31975,-214.622,0.0,0.0405951,0,0.0,1890.2
4.98323,-213.244,0.0,0.0388629,0,0.0,1893.2
7.46397,-211.559,0.0,0.0358184,0,0.0,1896.2
9.75464,-209.622,0.0,0.0331508,0,0.0,1899.2
11.8399,-207.466,0.0,0.0312017,0,0.0,1902.2
13.7183,-205.128,0.0,0.0303409,0,0.0,1905.2
15.3786,-202.63,0.0,0.0309832,0,0.0,1908.19
16.8028,-199.99,0.0,0.0325915,0,0.0,1911.19
17.9622,-197.224,0.0,0.034429,0,0.0,1914.19
18.8297,-194.353,0.0,0.0363618,0,0.0,1917.19
19.3818,-191.405,0.0,0.0384718,0,0.0,1920.19
19.5886,-188.414,0.0,0.0401078,0,0.0,1923.19
19.433,-185.419,0.0,0.0412139,0,0.0,1926.19
18.9108,-182.466,0.0,0.0420865,0,0.0,1929.19
18.0184,-179.604,0.0,0.0422123,0,0.0,1932.19
16.7699,-176.878,0.0,0.0411867,0,0.0,1935.18
15.1924,-174.328,0.0,0.0389887,0,0.0,1938.18
13.326,-171.98,0.0,0.0355384,0,0.0,1941.18
11.2177,-169.847,0.0,0.0306519,0,0.0,1944.18
8.91994,-167.918,0.0,0.0251064,0,0.0,1947.18
6.48612,-166.164,0.0,0.0194609,0,0.0,1950.18
3.95036,-164.561,0.0,0.0135761,0,0.0,1953.18
1.35439,-163.056,0.0,0.00787798,0,0.0,1956.18
-1.27882,-161.618,0.0,0.00171197,0,0.0,1959.18
-3.92006,-160.194,0.0,-0.00570951,0,0.0,1962.18
-6.53826,-158.728,0.0,-0.0145059,0,0.0,1965.18
-9.09167,-157.153,0.0,-0.024448,0,0.0,1968.18
-11.5221,-155.395,0.0,-0.0352818,0,0.0,1971.18
-13.7561,-153.394,0.0,-0.046258,0,0.0,1974.18
-15.6846,-151.1,0.0,-0.0540167,0,0.0,1977.18
-17.2032,-148.517,0.0,-0.0563732,0,0.0,1980.18
-18.26,-145.713,0.0,-0.0550805,0,0.0,1983.17
-18.8388,-142.772,0.0,-0.0523905,0,0.0,1986.17
-18.9506,-139.776,0.0,-0.0509895,0,0.0,1989.17
-18.6192,-136.797,0.0,-0.0544845,0,0.0,1992.16
-17.8227,-133.908,0.0,-0.0634363,0,0.0,1995.16
-16.4992,-131.221,0.0,-0.0747984,0,0.0,1998.16
-14.6118,-128.898,0.0,-0.0823128,0,0.0,2001.15
-12.1958,-127.134,0.0,-0.0794545,0,0.0,2004.14
-9.4229,-126.008,0.0,-0.0667881,0,0.0,2007.13
-6.47667,-125.465,0.0,-0.0505904,0,0.0,2010.13
-3.47991,-125.362,0.0,-0.0357544,0,0.0,2013.13
-0.488102,-125.579,0.0,-0.0239447,0,0.0,2016.13
2.48265,-125.998,0.0,-0.0156573,0,0.0,2019.13
5.4316,-126.552,0.0,-0.00984054,0,0.0,2022.13
8.36328,-127.191,0.0,-0.00560342,0,0.0,2025.13
11.2856,-127.872,0.0,-0.00312838,0,0.0,2028.13
14.2012,-128.582,0.0,-0.0016829,0,0.0,2031.13
17.114,-129.303,0.0,-0.000851905,0,0.0,2034.13
20.0249,-130.031,0.0,-0.000445988,0,0.0,2037.13
22.9349,-130.763,0.0,-0.000240155,0,0.0,2040.13
25.8447,-131.496,0.0,-0.000297063,0,0.0,2043.13
28.7538,-132.232,0.0,-0.000356098,0,0.0,2046.13
31.6618,-132.971,0.0,-0.000192173,0,0.0,2049.13
34.5694,-133.713,0.0,-6.87218e-05,0,0.0,2052.14
37.4772,-134.453,0.0,-0.000260264,0,0.0,2055.14
40.3845,-135.196,0.0,-0.000243161,0,0.0,2058.14
43.2904,-135.944,0.0,-2.77724e-05,0,0.0,2061.14
46.1975,-136.688,0.0,7.12251e-05,0,0.0,2064.14
49.1032,-137.436,0.0,0.000264478,0,0.0,2067.14
52.011,-138.177,0.0,0.000274294,0,0.0,2070.14
54.9185,-138.919,0.0,0.000353051,0,0.0,2073.14
57.827,-139.657,0.0,0.000447083,0,0.0,2076.14
60.7368,-140.39,0.0,0.000187781,0,0.0,2079.14
63.647,-141.121,0.0,-3.94619e-05,0,0.0,2082.14
66.5568,-141.854,0.0,0.00021569,0,0.0,2085.14
69.4665,-142.587,0.0,0.000355042,0,0.0,2088.14
72.3787,-143.31,0.0,0.000133945,0,0.0,2091.14
75.2893,-144.04,0.0,0.000136694,0,0.0,2094.14
78.2018,-144.762,0.0,0.000161933,0,0.0,2097.14
81.1132,-145.488,0.0,0.000321131,0,0.0,2100.15
84.0263,-146.208,0.0,0.000287342,0,0.0,2103.15
86.9399,-146.925,0.0,0.000751917,0,0.0,2106.15
89.8534,-147.644,0.0,0.00225783,0,0.0,2109.15
92.773,-148.336,0.0,0.00413155,0,0.0,2112.15
95.6992,-149.001,0.0,0.00735462,0,0.0,2115.15
98.6389,-149.602,0.0,0.0125541,0,0.0,2118.15
101.598,-150.098,0.0,0.0206692,0,0.0,2121.15
104.58,-150.422,0.0,0.0324809,0,0.0,2124.15
107.579,-150.457,0.0,0.0478554,0,0.0,2127.15
110.552,-150.077,0.0,0.0663422,0,0.0,2130.15
113.386,-149.115,0.0,0.0839113,0,0.0,2133.14
115.882,-147.469,0.0,0.0924036,0,0.0,2136.13
117.799,-145.174,0.0,0.086556,0,0.0,2139.12
119.048,-142.455,0.0,0.0702793,0,0.0,2142.11
119.694,-139.529,0.0,0.0516202,0,0.0,2145.11
119.896,-136.538,0.0,0.0351776,0,0.0,2148.11
119.78,-133.54,0.0,0.0217816,0,0.0,2151.11
119.484,-130.555,0.0,0.0109923,0,0.0,2154.11
119.084,-127.581,0.0,0.00163658,0,0.0,2157.11
118.678,-124.608,0.0,-0.00669944,0,0.0,2160.11
118.33,-121.627,0.0,-0.0138029,0,0.0,2163.11
118.112,-118.635,0.0,-0.0196392,0,0.0,2166.11
118.071,-115.635,0.0,-0.0244235,0,0.0,2169.11
118.252,-112.641,0.0,-0.0279206,0,0.0,2172.11
118.689,-109.674,0.0,-0.0296035,0,0.0,2175.11
119.389,-106.757,0.0,-0.0297157,0,0.0,2178.11
120.35,-103.916,0.0,-0.0286992,0,0.0,2181.11
121.552,-101.167,0.0,-0.0262815,0,0.0,2184.11
122.974,-98.5259,0.0,-0.0225032,0,0.0,2187.11
124.567,-95.9835,0.0,-0.018751,0,0.0,2190.11
126.302,-93.5356,0.0,-0.0148293,0,0.0,2193.11
128.146,-91.1691,0.0,-0.0107705,0,0.0,2196.11
130.061,-88.8589,0.0,-0.00753393,0,0.0,2199.11
132.03,-86.5948,0.0,-0.00474094,0,0.0,2202.11
134.028,-84.3562,0.0,-0.00271853,0,0.0,2205.11
136.043,-82.1324,0.0,-0.0015449,0,0.0,2208.11
138.069,-79.9188,0.0,-0.000566556,0,0.0,2211.11
140.097,-77.7074,0.0,-9.63226e-05,0,0.0,2214.11
142.124,-75.4951,0.0,-4.13304e-05,0,0.0,2217.11
144.153,-73.2847,0.0,-6.00732e-05,0,0.0,2220.11
146.181,-71.0725,0.0,-0.000185174,0,0.0,2223.11
148.212,-68.8635,0.0,-7.34653e-05,0,0.0,2226.11
150.242,-66.6543,0.0,-3.34236e-07,0,0.0,2229.11
152.272,-64.4441,0.0,-0.00015762,0,0.0,2232.11
154.304,-62.2361,0.0,-9.09449e-05,0,0.0,2235.11
156.336,-60.0286,0.0,5.31288e-05,0,0.0,2238.12
158.368,-57.8202,0.0,9.43576e-05,0,0.0,2241.12
160.399,-55.6117,0.0,0.000131959,0,0.0,2244.12
162.429,-53.402,0.0,0.000131779,0,0.0,2247.12
164.458,-51.1916,0.0,9.40389e-05,0,0.0,2250.12
166.487,-48.9805,0.0,0.000189154,0,0.0,2253.12
168.515,-46.7693,0.0,0.000209494,0,0.0,2256.12
170.54,-44.5544,0.0,0.000148242,0,0.0,2259.12
172.567,-42.3418,0.0,0.000235617,0,0.0,2262.12
174.589,-40.1248,0.0,7.35838e-05,0,0.0,2265.12
176.612,-37.9086,0.0,-0.000162391,0,0.0,2268.12
178.636,-35.6933,0.0,-0.000142803,0,0.0,2271.12
180.661,-33.4794,0.0,-0.000146678,0,0.0,2274.12
182.687,-31.2654,0.0,-0.000305314,0,0.0,2277.12
184.714,-29.0537,0.0,-0.000241744,0,0.0,2280.12
186.745,-26.8448,0.0,-2.09437e-06,0,0.0,2283.13
188.774,-24.6339,0.0,8.80826e-05,0,0.0,2286.13
190.804,-22.4243,0.0,6.59302e-05,0,0.0,2289.13
192.832,-20.2119,0.0,6.43715e-05,0,0.0,2292.13
194.862,-18.0022,0.0,0.000294417,0,0.0,2295.13
196.887,-15.7884,0.0,0.000515225,0,0.0,2298.13
198.911,-13.573,0.0,0.000319603,0,0.0,2301.13
200.929,-11.3524,0.0,8.9368e-05,0,0.0,2304.13
202.952,-9.13594,0.0,0.000173068,0,0.0,2307.13
204.969,-6.91424,0.0,-8.64125e-05,0,0.0,2310.13
206.988,-4.69472,0.0,-0.000261745,0,0.0,2313.13
209.011,-2.47813,0.0,-0.000143467,0,0.0,2316.13
211.031,-0.259832,0.0,-0.000200135,0,0.0,2319.13
213.056,1.9545,0.0,9.9726e-05,0,0.0,2322.13
215.08,4.1702,0.0,0.000112929,0,0.0,2325.13
